jd_id,skill,level,value,oatt,high,skill_name,level_name
1032,42,9,66.68412,0.13439773,1,excel,proficient
1032,63,13,54.526054,0.13439773,1,interpersonal,strong
1032,88,9,79.86596,0.13439773,1,presentation,proficient
1032,128,13,127.72951,0.13439773,1,writing,strong
1032,137,9,60.795418,0.19361365,1,word,proficient
836,24,13,53.80754,0.33333334,0,communication,strong
836,42,13,67.09325,0.33333334,0,excel,strong
836,128,13,80.10335,0.33333334,0,writing,strong
850,16,4,69.76981,0.25,0,businessintelligence,experience
850,75,4,71.80968,0.25,0,sql,experience
850,95,4,53.22408,0.25,0,projectmanagement,experience
850,126,4,71.5099,0.25,0,tableau,experience
746,4,13,72.83831,0.5,1,analytics,strong
746,64,13,67.99955,0.5,1,interpretation,strong
178,24,7,51.547134,0.2,0,communication,goodat
178,34,8,64.46536,0.2,0,visualization,know
178,70,14,50.18482,0.2,0,marketing,understand
178,75,4,67.61429,0.2,0,sql,experience
178,126,8,74.32271,0.2,0,tableau,know
951,4,13,73.55157,0.16666667,1,analytics,strong
951,16,4,66.70895,0.16666667,1,businessintelligence,experience
951,31,9,63.385387,0.16666667,1,databases,proficient
951,75,8,71.16043,0.16666667,1,sql,know
951,100,13,85.147,0.16666667,1,quantitativeresearch,strong
951,121,4,128.7982,0.16666667,1,stata,experience
941,14,4,47.783787,0.2,1,banking,experience
941,42,13,71.018036,0.2,1,excel,strong
941,45,4,65.34203,0.2,1,finance,experience
941,74,7,86.37415,0.2,1,msoffice,goodat
941,88,13,85.581856,0.2,1,presentation,strong
507,63,13,57.91539,0.2,0,interpersonal,strong
507,75,13,65.87341,0.2,0,sql,strong
507,77,8,79.58298,0.2,0,nonrelationaldatabases,know
507,90,13,53.19704,0.2,0,problemsolving,strong
507,98,13,66.30763,0.2,0,python,strong
76,42,4,75.56003,0.25,1,excel,experience
76,67,13,81.09485,0.25,1,leadership,strong
76,101,14,60.486176,0.25,1,r,understand
76,103,14,77.394394,0.25,1,reimbursementaccessenvironment,understand
668,4,13,79.09581,0.33333334,1,analytics,strong
668,5,4,90.6591,0.33333334,1,dataanalysis,experience
668,42,12,85.40893,0.33333334,1,excel,specialist
1332,5,4,65.621635,0.2,1,dataanalysis,experience
1332,63,13,57.2728,0.2,1,interpersonal,strong
1332,75,13,61.488613,0.2,1,sql,strong
1332,77,8,75.1372,0.2,1,nonrelationaldatabases,know
1332,98,13,64.91323,0.2,1,python,strong
1025,16,13,62.979733,0.16666667,1,businessintelligence,strong
1025,30,4,56.462936,0.16666667,1,customerservice,experience
1025,31,9,63.19923,0.16666667,1,databases,proficient
1025,67,13,73.29767,0.16666667,1,leadership,strong
1025,98,9,78.18841,0.16666667,1,python,proficient
1025,104,14,134.67856,0.16666667,1,research,understand
1457,24,13,55.286743,0.2,1,communication,strong
1457,31,4,55.80351,0.2,1,databases,experience
1457,63,13,59.89648,0.2,1,interpersonal,strong
1457,75,4,61.401093,0.2,1,sql,experience
1457,128,4,82.04618,0.2,1,writing,experience
1861,63,2,69.24109,0.2,1,interpersonal,excellent
1861,75,13,70.85144,0.2,1,sql,strong
1861,77,8,84.72413,0.2,1,nonrelationaldatabases,know
1861,86,13,79.98107,0.2,1,planning,strong
1861,98,13,75.146034,0.2,1,python,strong
917,5,4,79.06115,0.33333334,1,dataanalysis,experience
917,42,12,75.4938,0.33333334,1,excel,specialist
917,64,13,67.83787,0.33333334,1,interpretation,strong
1012,27,4,64.78996,0.5,1,criticalthinking,experience
1012,127,2,68.77428,0.5,1,teamwork,excellent
1827,4,13,77.63191,0.33333334,1,analytics,strong
1827,42,12,75.44271,0.33333334,1,excel,specialist
1827,121,4,89.40698,0.33333334,1,stata,experience
1898,10,13,20.00963,0.2,1,attention,strong
1898,24,2,81.573746,0.2,1,communication,excellent
1898,42,12,95.54718,0.2,1,excel,specialist
1898,90,4,82.299065,0.2,1,problemsolving,experience
1898,128,2,112.49339,0.2,1,writing,excellent
1265,42,12,73.907555,0.33333334,1,excel,specialist
1265,86,13,76.18321,0.33333334,1,planning,strong
1265,121,4,62.495502,0.33333334,1,stata,experience
373,5,4,60.349846,0.14285715,0,dataanalysis,experience
373,10,13,4.459412,0.14285715,0,attention,strong
373,24,12,54.21359,0.14285715,0,communication,specialist
373,42,4,64.74926,0.14285715,0,excel,experience
373,75,4,62.08261,0.14285715,0,sql,experience
373,88,4,76.40466,0.14285715,0,presentation,experience
373,126,4,67.576,0.14285715,0,tableau,experience
478,24,13,56.841007,0.25,0,communication,strong
478,42,13,74.11499,0.25,0,excel,strong
478,110,4,54.86004,0.25,0,sap,experience
478,128,13,88.28371,0.25,0,writing,strong
582,5,4,73.92349,0.5,0,dataanalysis,experience
582,127,2,78.391754,0.5,0,teamwork,excellent
1895,5,4,85.23273,0.33333334,0,dataanalysis,experience
1895,42,4,70.48053,0.33333334,0,excel,experience
1895,42,12,70.48053,0.33333334,0,excel,specialist
241,4,13,58.904728,0.33333334,0,analytics,strong
241,64,13,59.65922,0.33333334,0,interpretation,strong
241,67,13,75.55191,0.33333334,0,leadership,strong
1713,5,4,91.62302,0.2,1,dataanalysis,experience
1713,16,4,72.42325,0.2,1,businessintelligence,experience
1713,31,9,70.75955,0.2,1,databases,proficient
1713,75,8,77.084274,0.2,1,sql,know
1713,100,13,93.45697,0.2,1,quantitativeresearch,strong
1494,24,13,47.960785,0.2,1,communication,strong
1494,31,4,50.133636,0.2,1,databases,experience
1494,63,13,54.27842,0.2,1,interpersonal,strong
1494,75,4,55.40507,0.2,1,sql,experience
1494,128,4,74.120865,0.2,1,writing,experience
958,5,4,44.289318,0.16666667,1,dataanalysis,experience
958,16,13,78.61305,0.16666667,1,businessintelligence,strong
958,30,4,65.47349,0.16666667,1,customerservice,experience
958,31,9,75.20904,0.16666667,1,databases,proficient
958,86,13,80.422134,0.16666667,1,planning,strong
958,104,14,118.79584,0.16666667,1,research,understand
1132,5,4,69.88557,0.33333334,1,dataanalysis,experience
1132,90,13,64.3344,0.33333334,1,problemsolving,strong
1132,129,1,77.85099,0.33333334,1,timemanagement,effective
1086,5,14,79.746376,0.33333334,1,dataanalysis,understand
1086,42,12,74.62023,0.33333334,1,excel,specialist
1086,101,4,48.818974,0.33333334,1,r,experience
1193,16,13,53.60217,0.16666667,1,businessintelligence,strong
1193,30,4,46.89748,0.16666667,1,customerservice,experience
1193,31,9,50.71441,0.16666667,1,databases,proficient
1193,98,9,62.343357,0.16666667,1,python,proficient
1193,104,14,69.27246,0.16666667,1,research,understand
1193,127,2,123.00133,0.16666667,1,teamwork,excellent
475,24,7,55.05513,0.16666667,1,communication,goodat
475,75,13,67.363815,0.16666667,1,sql,strong
475,81,9,90.66664,0.16666667,1,oracle,proficient
475,90,7,62.347374,0.16666667,1,problemsolving,goodat
475,110,9,54.854286,0.16666667,1,sap,proficient
475,128,7,143.75833,0.16666667,1,writing,goodat
1561,4,4,49.45185,0.5,0,analytics,experience
1561,74,4,71.37401,0.5,0,msoffice,experience
1353,4,14,69.154915,0.5,1,analytics,understand
1353,4,7,69.154915,0.5,1,analytics,goodat
683,5,4,72.56786,0.16666667,1,dataanalysis,experience
683,16,4,73.4318,0.16666667,1,businessintelligence,experience
683,31,9,67.70454,0.16666667,1,databases,proficient
683,67,13,94.45179,0.16666667,1,leadership,strong
683,75,8,76.32728,0.16666667,1,sql,know
683,100,13,151.60445,0.16666667,1,quantitativeresearch,strong
100,5,4,65.74531,0.2,0,dataanalysis,experience
100,42,4,77.09068,0.2,0,excel,experience
100,86,13,75.52977,0.2,0,planning,strong
100,103,14,78.93639,0.2,0,reimbursementaccessenvironment,understand
100,126,4,76.73515,0.2,0,tableau,experience
1308,5,4,72.91227,0.33333334,1,dataanalysis,experience
1308,24,13,58.228245,0.33333334,1,communication,strong
1308,128,13,90.13031,0.33333334,1,writing,strong
469,39,14,58.537792,0.33333334,1,drilling,understand
469,43,14,67.34338,0.33333334,1,exploration,understand
469,92,14,45.650345,0.33333334,1,production,understand
611,5,4,90.161064,0.16666667,1,dataanalysis,experience
611,63,13,65.76038,0.16666667,1,interpersonal,strong
611,75,13,67.528244,0.16666667,1,sql,strong
611,77,8,82.983925,0.16666667,1,nonrelationaldatabases,know
611,98,9,75.99342,0.16666667,1,python,proficient
611,98,13,159.47598,0.16666667,1,python,strong
1160,5,4,67.108376,0.16666667,0,dataanalysis,experience
1160,63,2,59.112583,0.16666667,0,interpersonal,excellent
1160,63,13,59.112583,0.16666667,0,interpersonal,strong
1160,75,13,65.73939,0.16666667,0,sql,strong
1160,77,8,79.50299,0.16666667,0,nonrelationaldatabases,know
1160,98,13,68.549576,0.16666667,0,python,strong
893,34,8,55.521633,0.2,1,visualization,know
893,63,13,56.62736,0.2,1,interpersonal,strong
893,75,13,60.107857,0.2,1,sql,strong
893,77,8,76.966385,0.2,1,nonrelationaldatabases,know
893,98,13,74.836,0.2,1,python,strong
1640,16,13,61.31258,0.16666667,1,businessintelligence,strong
1640,30,4,58.771694,0.16666667,1,customerservice,experience
1640,31,9,54.586956,0.16666667,1,databases,proficient
1640,42,4,65.757515,0.16666667,1,excel,experience
1640,104,14,72.69109,0.16666667,1,research,understand
1640,121,4,119.24855,0.16666667,1,stata,experience
766,5,4,83.279434,0.16666667,0,dataanalysis,experience
766,42,4,62.404625,0.16666667,0,excel,experience
766,86,13,64.20779,0.16666667,0,planning,strong
766,101,14,46.939373,0.16666667,0,r,understand
766,103,14,64.43096,0.16666667,0,reimbursementaccessenvironment,understand
766,126,4,63.148632,0.16666667,0,tableau,experience
1238,63,13,55.38654,0.2,0,interpersonal,strong
1238,75,13,58.613472,0.2,0,sql,strong
1238,77,8,70.13699,0.2,0,nonrelationaldatabases,know
1238,82,2,73.92161,0.2,0,organizational,excellent
1238,98,13,62.842724,0.2,0,python,strong
22,16,4,62.381264,0.25,0,businessintelligence,experience
22,24,13,48.844376,0.25,0,communication,strong
22,31,9,56.472614,0.25,0,databases,proficient
22,128,13,81.03513,0.25,0,writing,strong
1193,16,13,58.14959,0.16666666,0,businessintelligence,strong
1193,30,4,46.9977,0.16666663,0,customerservice,experience
1193,31,9,51.661263,0.16666669,0,databases,proficient
1193,98,9,62.848846,0.16666669,0,python,proficient
1193,104,14,67.26352,0.16666666,0,research,understand
1193,127,2,62.659824,0.16666669,0,teamwork,excellent
378,5,4,67.11208,0.33333334,1,dataanalysis,experience
378,42,12,67.09288,0.33333334,1,excel,specialist
378,98,9,67.70665,0.33333334,1,python,proficient
1159,5,4,68.54898,0.33333334,0,dataanalysis,experience
1159,27,4,65.874084,0.33333334,0,criticalthinking,experience
1159,121,4,59.125835,0.33333334,0,stata,experience
1335,63,13,78.0658,0.2,1,interpersonal,strong
1335,75,13,81.09363,0.2,1,sql,strong
1335,77,8,97.592674,0.2,1,nonrelationaldatabases,know
1335,86,13,91.54412,0.2,1,planning,strong
1335,98,13,88.641174,0.2,1,python,strong
510,4,13,64.23687,0.2,1,analytics,strong
510,63,13,62.85939,0.2,1,interpersonal,strong
510,75,13,63.859413,0.2,1,sql,strong
510,77,8,77.032776,0.2,1,nonrelationaldatabases,know
510,98,13,68.44417,0.2,1,python,strong
868,4,13,44.83645,0.2,0,analytics,strong
868,63,13,50.200233,0.2,0,interpersonal,strong
868,75,13,54.988106,0.2,0,sql,strong
868,77,8,70.72287,0.2,0,nonrelationaldatabases,know
868,98,13,64.126656,0.2,0,python,strong
1425,6,4,42.992275,0.08740799,1,javascript,experience
1425,16,4,51.18342,0.08740799,1,businessintelligence,experience
1425,24,2,42.29334,0.08740799,1,communication,excellent
1425,52,4,9.498075,0.08740799,1,googledatastudio,experience
1425,57,4,0.0,0.12592012,1,html,experience
1425,63,2,93.01602,0.08740799,1,interpersonal,excellent
1425,75,13,92.05051,0.08740799,1,sql,strong
1425,82,2,69.19391,0.08740799,1,organizational,excellent
1425,98,13,116.72172,0.08740799,1,python,strong
1425,126,4,131.43918,0.08740799,1,tableau,experience
1425,128,2,134.3458,0.08740799,1,writing,excellent
1361,5,4,59.706287,0.33333334,1,dataanalysis,experience
1361,34,8,68.401596,0.33333334,1,visualization,know
1361,42,12,67.671776,0.33333334,1,excel,specialist
1899,24,13,84.316505,0.2,1,communication,strong
1899,31,4,85.53059,0.2,1,databases,experience
1899,63,13,88.43318,0.2,1,interpersonal,strong
1899,75,4,92.34835,0.2,1,sql,experience
1899,128,4,115.77751,0.2,1,writing,experience
816,5,4,74.63399,0.33333334,1,dataanalysis,experience
816,42,12,78.816635,0.33333334,1,excel,specialist
816,63,2,69.54341,0.33333334,1,interpersonal,excellent
1440,34,8,76.04679,0.2,1,visualization,know
1440,63,13,68.87701,0.2,1,interpersonal,strong
1440,75,13,71.28969,0.2,1,sql,strong
1440,77,8,85.89054,0.2,1,nonrelationaldatabases,know
1440,98,13,75.72664,0.2,1,python,strong
179,92,14,44.617233,0.5,0,production,understand
179,98,9,76.00554,0.5,0,python,proficient
517,1,4,78.62759,0.15187144,0,agile,experience
517,42,8,75.395226,0.15187144,0,excel,know
517,88,8,88.78986,0.15187144,0,presentation,know
517,95,4,47.4585,0.15187141,0,projectmanagement,experience
517,109,8,41.3961,0.15187143,0,salesforce,know
517,137,8,0.0,0.2406428,0,word,know
943,42,12,71.018036,0.33333334,1,excel,specialist
943,101,4,49.021133,0.33333334,1,r,experience
943,127,2,73.58357,0.33333334,1,teamwork,excellent
1341,34,8,50.152176,0.16666667,1,visualization,know
1341,63,13,48.851418,0.16666667,1,interpersonal,strong
1341,75,13,52.38602,0.16666667,1,sql,strong
1341,77,8,68.18912,0.16666667,1,nonrelationaldatabases,know
1341,98,9,64.376045,0.16666667,1,python,proficient
1341,98,13,109.75018,0.16666667,1,python,strong
1768,32,6,56.306816,0.33333334,0,datamanagement,familiar
1768,42,12,73.06484,0.33333334,0,excel,specialist
1768,127,2,76.45204,0.33333334,0,teamwork,excellent
1568,16,4,56.46868,0.25,1,businessintelligence,experience
1568,31,9,56.814552,0.25,1,databases,proficient
1568,42,4,65.85713,0.25,1,excel,experience
1568,101,14,67.61665,0.25,1,r,understand
730,5,4,60.37154,0.5,1,dataanalysis,experience
730,127,2,66.08878,0.5,1,teamwork,excellent
953,27,4,68.04943,0.5,0,criticalthinking,experience
953,127,2,73.46612,0.5,0,teamwork,excellent
647,16,4,67.2783,0.16666667,1,businessintelligence,experience
647,31,9,68.709915,0.16666667,1,databases,proficient
647,75,8,71.42089,0.16666667,1,sql,know
647,88,13,93.225204,0.16666667,1,presentation,strong
647,100,13,86.388855,0.16666667,1,quantitativeresearch,strong
647,106,4,139.44923,0.16666667,1,retail,experience
334,5,4,71.25567,0.33333334,0,dataanalysis,experience
334,32,6,55.146763,0.33333334,0,datamanagement,familiar
334,127,2,74.652405,0.33333334,0,teamwork,excellent
694,5,4,87.70418,0.16666667,1,dataanalysis,experience
694,16,4,56.552624,0.16666667,1,businessintelligence,experience
694,31,9,55.92869,0.16666667,1,databases,proficient
694,75,8,61.456863,0.16666667,1,sql,know
694,100,13,76.48077,0.16666667,1,quantitativeresearch,strong
694,121,4,142.19417,0.16666667,1,stata,experience
1504,1,4,80.19939,0.16666667,1,agile,experience
1504,6,4,54.289932,0.16666667,1,javascript,experience
1504,6,4,54.289932,0.16666667,1,javascript,experience
1504,12,4,82.080025,0.16666667,1,aws,experience
1504,20,4,54.4606,0.16666667,1,cloud,experience
1504,81,4,185.7135,0.16666667,1,oracle,experience
844,5,4,57.348537,0.16666648,0,dataanalysis,experience
844,16,4,59.47324,0.16666669,0,businessintelligence,experience
844,31,9,50.69208,0.1666667,0,databases,proficient
844,75,8,59.099026,0.1666667,0,sql,know
844,98,9,57.925327,0.16666672,0,python,proficient
844,100,13,66.119995,0.16666672,0,quantitativeresearch,strong
1987,67,13,89.23123,0.5,1,leadership,strong
1987,127,2,81.017654,0.5,1,teamwork,excellent
13,16,13,61.03167,0.2,1,businessintelligence,strong
13,30,4,56.65186,0.2,1,customerservice,experience
13,31,9,57.79913,0.2,1,databases,proficient
13,34,8,66.538635,0.2,1,visualization,know
13,104,14,76.22362,0.2,1,research,understand
1041,5,4,80.73041,0.5,1,dataanalysis,experience
1041,98,9,65.59374,0.5,1,python,proficient
285,24,13,55.57508,0.16666667,1,communication,strong
285,42,4,75.54199,0.16666667,1,excel,experience
285,86,13,76.74489,0.16666667,1,planning,strong
285,103,14,77.08943,0.16666667,1,reimbursementaccessenvironment,understand
285,126,4,75.74045,0.16666667,1,tableau,experience
285,128,13,141.33366,0.16666667,1,writing,strong
1934,1,13,98.110245,0.25,1,agile,strong
1934,19,14,88.10396,0.25,1,chatbot,understand
1934,73,14,121.947075,0.25,1,mobile,understand
1934,136,14,41.684906,0.25,1,web,understand
553,5,4,77.72865,0.33333334,1,dataanalysis,experience
553,42,12,83.69375,0.33333334,1,excel,specialist
553,121,4,76.4351,0.33333334,1,stata,experience
446,5,4,81.5717,0.16666667,0,dataanalysis,experience
446,16,4,56.95017,0.16666667,0,businessintelligence,experience
446,31,9,53.41271,0.16666667,0,databases,proficient
446,67,13,71.800064,0.16666667,0,leadership,strong
446,75,8,59.454178,0.16666667,0,sql,know
446,100,13,71.09925,0.16666667,0,quantitativeresearch,strong
1134,5,2,68.88083,0.33333334,1,dataanalysis,excellent
1134,24,2,57.354885,0.33333334,1,communication,excellent
1134,95,2,41.610237,0.33333334,1,projectmanagement,excellent
890,5,4,73.77242,0.2,1,dataanalysis,experience
890,16,13,58.01756,0.2,1,businessintelligence,strong
890,30,4,51.434338,0.2,1,customerservice,experience
890,31,9,60.06273,0.2,1,databases,proficient
890,104,14,64.91845,0.2,1,research,understand
490,5,4,60.56265,0.16666667,1,dataanalysis,experience
490,5,4,60.56265,0.16666667,1,dataanalysis,experience
490,63,13,60.006363,0.16666667,1,interpersonal,strong
490,75,13,62.908813,0.16666667,1,sql,strong
490,77,8,77.265335,0.16666667,1,nonrelationaldatabases,know
490,98,13,119.19003,0.16666667,1,python,strong
1180,4,7,72.19496,0.25,1,analytics,goodat
1180,14,8,62.756126,0.25,1,banking,know
1180,82,7,62.987217,0.25,1,organizational,goodat
1180,90,7,60.793182,0.25,1,problemsolving,goodat
179,92,14,48.339066,0.5,1,production,understand
179,98,9,77.215385,0.5,1,python,proficient
473,24,13,58.404263,0.25,1,communication,strong
473,86,13,75.58925,0.25,1,planning,strong
473,126,4,72.227684,0.25,1,tableau,experience
473,128,13,89.76983,0.25,1,writing,strong
996,24,13,46.862667,0.33333334,0,communication,strong
996,42,12,67.56457,0.33333334,0,excel,specialist
996,128,13,72.0257,0.33333334,0,writing,strong
532,5,4,84.05768,0.16666667,1,dataanalysis,experience
532,16,4,62.18451,0.16666667,1,businessintelligence,experience
532,31,9,59.251457,0.16666667,1,databases,proficient
532,64,13,63.087067,0.16666667,1,interpretation,strong
532,75,8,67.64664,0.16666667,1,sql,know
532,100,13,156.3837,0.16666667,1,quantitativeresearch,strong
1085,34,8,59.95705,0.16666667,0,visualization,know
1085,63,13,54.22066,0.16666667,0,interpersonal,strong
1085,75,13,57.90079,0.16666667,0,sql,strong
1085,77,8,70.779205,0.16666667,0,nonrelationaldatabases,know
1085,98,13,63.247807,0.16666667,0,python,strong
1085,101,4,44.891132,0.16666667,0,r,experience
1207,4,13,67.28116,0.25,1,analytics,strong
1207,34,8,62.657948,0.25,1,visualization,know
1207,75,11,60.267845,0.25,1,sql,skill
1207,98,11,69.00335,0.25,1,python,skill
437,1,8,88.55917,0.16666667,1,agile,know
437,16,4,78.595276,0.16666667,1,businessintelligence,experience
437,32,4,69.41674,0.16666667,1,datamanagement,experience
437,33,4,72.23687,0.16666667,1,datascience,experience
437,90,13,77.06345,0.16666667,1,problemsolving,strong
437,126,4,183.03067,0.16666667,1,tableau,experience
1699,5,4,81.63787,0.2,1,dataanalysis,experience
1699,63,13,69.66177,0.2,1,interpersonal,strong
1699,75,13,72.80069,0.2,1,sql,strong
1699,77,8,89.32498,0.2,1,nonrelationaldatabases,know
1699,98,13,80.67977,0.2,1,python,strong
565,5,4,80.394516,0.25,1,dataanalysis,experience
565,24,13,51.406506,0.25,1,communication,strong
565,98,9,78.6875,0.25,1,python,proficient
565,128,13,80.76056,0.25,1,writing,strong
1218,5,4,64.6572,0.33333334,0,dataanalysis,experience
1218,42,12,70.358284,0.33333334,0,excel,specialist
1218,98,9,70.14772,0.33333334,0,python,proficient
1320,24,13,60.5787,0.25,1,communication,strong
1320,86,13,79.73826,0.25,1,planning,strong
1320,126,4,75.17618,0.25,1,tableau,experience
1320,128,13,93.57393,0.25,1,writing,strong
439,86,13,77.81174,0.5,0,planning,strong
439,98,9,85.06081,0.5,0,python,proficient
1141,5,4,71.13226,0.5,1,dataanalysis,experience
1141,98,9,78.04351,0.5,1,python,proficient
399,5,4,68.474434,0.33333334,1,dataanalysis,experience
399,86,13,77.929695,0.33333334,1,planning,strong
399,98,9,76.67712,0.33333334,1,python,proficient
1120,16,13,55.69992,0.16666667,0,businessintelligence,strong
1120,24,13,41.828392,0.16666667,0,communication,strong
1120,30,4,48.334335,0.16666667,0,customerservice,experience
1120,31,9,53.996204,0.16666667,0,databases,proficient
1120,104,14,60.67937,0.16666667,0,research,understand
1120,128,13,70.13798,0.16666667,0,writing,strong
1249,5,4,59.052574,0.33333334,0,dataanalysis,experience
1249,42,12,68.90681,0.33333334,0,excel,specialist
1249,121,4,52.997604,0.33333334,0,stata,experience
700,24,13,73.62981,0.33333334,1,communication,strong
700,64,13,81.2968,0.33333334,1,interpretation,strong
700,128,13,107.06828,0.33333334,1,writing,strong
950,5,4,92.40629,0.16666667,1,dataanalysis,experience
950,42,4,76.30468,0.16666667,1,excel,experience
950,86,13,80.96865,0.16666667,1,planning,strong
950,98,9,74.30436,0.16666667,1,python,proficient
950,103,14,78.276184,0.16666667,1,reimbursementaccessenvironment,understand
950,126,4,154.5456,0.16666667,1,tableau,experience
1781,24,13,61.144455,0.16666667,0,communication,strong
1781,42,4,75.63728,0.16666667,0,excel,experience
1781,86,13,74.24591,0.16666667,0,planning,strong
1781,103,14,77.20846,0.16666667,0,reimbursementaccessenvironment,understand
1781,126,4,75.76296,0.16666667,0,tableau,experience
1781,128,13,89.21909,0.16666667,0,writing,strong
1864,42,4,67.28152,0.5,0,excel,experience
1864,127,2,66.40826,0.5,0,teamwork,excellent
206,63,2,74.98218,0.16666667,1,interpersonal,excellent
206,63,13,74.98218,0.16666667,1,interpersonal,strong
206,75,13,78.48387,0.16666667,1,sql,strong
206,77,8,95.2843,0.16666667,1,nonrelationaldatabases,know
206,90,13,72.83143,0.16666667,1,problemsolving,strong
206,98,13,157.2395,0.16666667,1,python,strong
471,5,4,65.71617,0.33333334,0,dataanalysis,experience
471,42,12,71.745926,0.33333334,0,excel,specialist
471,63,2,61.160378,0.33333334,0,interpersonal,excellent
1398,24,13,64.21013,0.33333334,0,communication,strong
1398,42,12,83.148384,0.33333334,0,excel,specialist
1398,128,13,96.18778,0.33333334,0,writing,strong
418,5,4,62.487534,0.2,0,dataanalysis,experience
418,63,13,62.768734,0.2,0,interpersonal,strong
418,75,13,73.33017,0.2,0,sql,strong
418,77,8,90.81874,0.2,0,nonrelationaldatabases,know
418,98,13,78.0899,0.2,0,python,strong
703,67,13,95.07087,0.5,1,leadership,strong
703,127,2,90.828995,0.5,1,teamwork,excellent
1039,42,4,68.04589,0.5,1,excel,experience
1039,127,2,70.03671,0.5,1,teamwork,excellent
558,5,4,80.394516,0.16666667,1,dataanalysis,experience
558,16,4,62.008274,0.16666667,1,businessintelligence,experience
558,31,9,63.857063,0.16666667,1,databases,proficient
558,75,8,64.649345,0.16666667,1,sql,know
558,100,13,78.89624,0.16666667,1,quantitativeresearch,strong
558,127,2,157.03691,0.16666667,1,teamwork,excellent
1056,5,4,76.031784,0.33333334,0,dataanalysis,experience
1056,82,2,80.89369,0.33333334,0,organizational,excellent
1056,127,2,68.54932,0.33333334,0,teamwork,excellent
32,5,4,69.28303,0.16666667,1,dataanalysis,experience
32,16,4,62.34563,0.16666667,1,businessintelligence,experience
32,31,9,59.476482,0.16666667,1,databases,proficient
32,75,8,65.3621,0.16666667,1,sql,know
32,86,13,74.07455,0.16666667,1,planning,strong
32,100,13,140.96104,0.16666667,1,quantitativeresearch,strong
1054,16,4,59.681717,0.16666667,0,businessintelligence,experience
1054,31,9,57.86792,0.16666667,0,databases,proficient
1054,75,8,63.261997,0.16666667,0,sql,know
1054,86,13,71.692505,0.16666667,0,planning,strong
1054,100,13,77.09995,0.16666667,0,quantitativeresearch,strong
1054,121,4,66.687485,0.16666667,0,stata,experience
522,32,6,48.172997,0.2,1,datamanagement,familiar
522,63,13,55.510174,0.2,1,interpersonal,strong
522,75,13,58.45457,0.2,1,sql,strong
522,77,8,72.48186,0.2,1,nonrelationaldatabases,know
522,98,13,67.875084,0.2,1,python,strong
1156,5,4,89.85566,0.16666667,0,dataanalysis,experience
1156,16,4,98.361374,0.16666667,0,businessintelligence,experience
1156,31,9,88.85917,0.16666667,0,databases,proficient
1156,75,8,99.31423,0.16666667,0,sql,know
1156,92,14,81.98352,0.16666667,0,production,understand
1156,100,13,113.09564,0.16666667,0,quantitativeresearch,strong
309,5,4,65.17445,0.2,0,dataanalysis,experience
309,63,13,61.90975,0.2,0,interpersonal,strong
309,75,13,67.907074,0.2,0,sql,strong
309,77,8,83.60571,0.2,0,nonrelationaldatabases,know
309,98,13,73.49308,0.2,0,python,strong
313,4,13,65.946144,0.16666667,0,analytics,strong
313,16,4,54.100002,0.16666667,0,businessintelligence,experience
313,31,9,50.371964,0.16666667,0,databases,proficient
313,75,8,56.414337,0.16666667,0,sql,know
313,100,13,66.92791,0.16666667,0,quantitativeresearch,strong
313,121,4,54.302628,0.16666667,0,stata,experience
1592,16,13,59.82499,0.14285715,1,businessintelligence,strong
1592,30,4,58.18872,0.14285715,1,customerservice,experience
1592,31,9,55.489098,0.14285715,1,databases,proficient
1592,34,8,68.80277,0.14285715,1,visualization,know
1592,104,14,76.84369,0.14285715,1,research,understand
1592,129,1,135.00085,0.14285715,1,timemanagement,effective
1592,129,1,126.51466,0.14285715,1,timemanagement,effective
1246,24,13,63.133427,0.33333334,1,communication,strong
1246,42,12,76.12693,0.33333334,1,excel,specialist
1246,128,13,92.7293,0.33333334,1,writing,strong
60,16,4,56.197697,0.16666667,1,businessintelligence,experience
60,24,13,53.83478,0.16666667,1,communication,strong
60,31,9,54.45778,0.16666667,1,databases,proficient
60,75,8,60.778557,0.16666667,1,sql,know
60,100,13,73.6859,0.16666667,1,quantitativeresearch,strong
60,128,13,134.20984,0.16666667,1,writing,strong
983,24,13,52.608307,0.2,0,communication,strong
983,31,4,52.874046,0.2,0,databases,experience
983,63,13,55.698055,0.2,0,interpersonal,strong
983,75,4,58.848087,0.2,0,sql,experience
983,128,4,75.56961,0.2,0,writing,experience
732,63,2,58.524963,0.33333334,0,interpersonal,excellent
732,67,13,76.10962,0.33333334,0,leadership,strong
732,98,9,72.64035,0.33333334,0,python,proficient
1584,5,4,71.43816,0.33333334,1,dataanalysis,experience
1584,5,4,71.43816,0.33333334,1,dataanalysis,experience
1584,42,12,75.30639,0.33333334,1,excel,specialist
1127,24,13,60.278236,0.33333334,0,communication,strong
1127,42,12,78.86297,0.33333334,0,excel,specialist
1127,128,13,88.834984,0.33333334,0,writing,strong
97,5,4,66.47436,0.14285715,0,dataanalysis,experience
97,10,13,6.8911557,0.14285715,0,attention,strong
97,24,12,58.072926,0.14285715,0,communication,specialist
97,42,4,73.859604,0.14285715,0,excel,experience
97,75,4,70.68398,0.14285715,0,sql,experience
97,88,4,87.300606,0.14285715,0,presentation,experience
97,126,4,79.993546,0.14285715,0,tableau,experience
228,34,8,61.42477,0.5,0,visualization,know
228,82,13,79.33419,0.5,0,organizational,strong
