skill_id,skill,w2v_0,w2v_1,w2v_2,w2v_3,w2v_4,w2v_5,w2v_6,w2v_7,w2v_8,w2v_9,w2v_10,w2v_11,w2v_12,w2v_13,w2v_14,w2v_15,w2v_16,w2v_17,w2v_18,w2v_19,w2v_20,w2v_21,w2v_22,w2v_23,w2v_24
23,collaboration,-0.4713900089263916,0.42895999550819397,-0.6041499972343445,-0.028470000252127647,0.8702800273895264,-0.7750999927520752,0.4641900062561035,-0.5901100039482117,0.9348400235176086,-1.7908999919891357,0.09662500023841858,0.6702700257301331,-2.6315999031066895,-0.04092000052332878,-0.1966399997472763,0.8401200175285339,-0.8344600200653076,0.29607000946998596,0.11851000040769577,0.791920006275177,-0.8607699871063232,-0.790340006351471,-0.879360020160675,-0.8269799947738647,-0.31992000341415405
24,communication,0.20468999445438385,0.1565299928188324,-1.5333000421524048,0.38425999879837036,1.4282000064849854,0.12647999823093414,0.7933300137519836,-0.8985700011253357,1.1613999605178833,-0.12110999971628189,-0.7853299975395203,0.13450999557971954,-2.9012999534606934,0.860539972782135,0.7249000072479248,1.166100025177002,-0.29592999815940857,0.9881799817085266,0.8581299781799316,0.19629999995231628,0.12286999821662903,-0.9909700155258179,-0.7925300002098083,-0.14444999396800995,-0.998170018196106
25,consulting,-0.8312100172042847,0.7933400273323059,-0.9526500105857849,-0.9684699773788452,0.7210400104522705,-0.3514600098133087,-0.8927800059318542,-0.9925199747085571,1.77839994430542,-0.9810799956321716,-0.2435300052165985,0.3443000018596649,-2.3945999145507812,0.1730699986219406,0.9643999934196472,-0.7551900148391724,-0.0491349995136261,0.7788900136947632,0.7542700171470642,0.35109999775886536,0.45532000064849854,-1.462499976158142,-1.3729000091552734,-0.24039000272750854,-0.7123900055885315
26,continuousimprovement,-0.5668999999761581,0.6207899898290634,-1.0957350134849548,0.18498000502586365,0.9101850092411041,0.19177499413490295,0.6159999966621399,-1.3846500515937805,0.8722350001335144,-0.5928399860858917,-0.09172500297427177,0.4953799843788147,-1.9820000529289246,0.8158299922943115,0.8370450064539909,0.08162800269201398,0.18234499543905258,0.6472399979829788,0.5274299830198288,-0.40333499014377594,-1.0797650218009949,-0.5251299887895584,-0.27469151094555855,0.4832250028848648,-0.9817000031471252
27,criticalthinking,-0.19073249399662018,0.40835400577634573,-0.0302249938249588,0.2896549925208092,0.5374850034713745,0.6230799779295921,1.1508049964904785,-1.0007200241088867,0.4340350329875946,0.13582998514175415,-0.688620001077652,0.6921949982643127,-3.386549949645996,0.2995949983596802,0.6791250109672546,0.11165998876094818,-0.1762849986553192,0.3960699811577797,0.26054950803518295,-1.007185012102127,0.15074800327420235,-0.11052500456571579,-0.42499499022960663,-0.23127500712871552,-0.8045999705791473
28,crmplatforms,0.19263599440455437,-0.07827499508857727,-0.7243019919842482,-0.8610399812459946,1.0261650085449219,0.13508599624037743,-0.7239499986171722,-1.7559999823570251,1.090279996395111,-0.5211900100111961,0.0493599995970726,-0.16096000000834465,-1.7518500089645386,-0.2342749908566475,0.09381499886512756,-0.17597001791000366,-0.19809000194072723,0.11006499826908112,0.7539649903774261,0.5709799826145172,-0.38400101102888584,-1.5130000114440918,-0.6543399840593338,-0.24809450283646584,-0.8423199951648712
29,css,0.5290300250053406,0.0509600006043911,-0.715910017490387,-0.11648000031709671,1.1548000574111938,-0.24031999707221985,0.245619997382164,-0.7945700287818909,1.2795000076293945,-0.3101699948310852,0.015754999592900276,0.07913299649953842,-1.6713999509811401,-1.312600016593933,0.2136099934577942,0.2238599956035614,0.4701099991798401,0.4412600100040436,1.1125999689102173,1.2059999704360962,-0.7390999794006348,-1.5358999967575073,-0.4350700080394745,-0.06503400206565857,-0.18418000638484955
30,customerservice,-0.5183699727058411,0.4065000116825104,-1.4601000547409058,-1.3878999948501587,1.246399998664856,-1.430899977684021,-0.018286999315023422,-1.186400055885315,0.30386999249458313,-0.6078199744224548,-1.1318000555038452,-0.018922999501228333,-0.5680999755859375,-0.5999299883842468,1.1237000226974487,0.1327899992465973,0.19686000049114227,-0.2992199957370758,0.47440001368522644,-0.08440600335597992,0.11187999695539474,-1.4217000007629395,-0.7044500112533569,-0.3815799951553345,-1.1676000356674194
31,databases,0.6848800182342529,0.10347999632358551,-0.2334499955177307,-0.33737000823020935,0.7548999786376953,-1.2086000442504883,-0.7310900092124939,-2.299799919128418,1.0555000305175781,0.2528400123119354,-0.24608999490737915,0.04198100045323372,-0.7678800225257874,-0.2998799979686737,-0.16122999787330627,0.11932999640703201,0.04312700033187866,0.45958998799324036,1.3875000476837158,0.006450400222092867,-0.3124000132083893,-1.1188000440597534,-0.17878000438213348,-0.26047998666763306,-0.9247599840164185
32,datamanagement,0.683909997344017,0.5144300013780594,-0.743910014629364,-0.6529249846935272,1.2958499789237976,-0.49357999861240387,0.10277099907398224,-0.28529250621795654,1.658899962902069,0.04086499661207199,0.3800700083374977,-0.262889988720417,-3.295699954032898,0.2177845062687993,0.7716999799013138,0.057999998331069946,-0.192284993827343,0.6465599983930588,0.04788949806243181,-0.5852590091526508,-0.5252704853191972,-1.2143999934196472,-0.9828150272369385,-0.05828999727964401,-1.0497549772262573
33,datascience,1.1141499876976013,0.1510849967598915,-0.30349498987197876,-0.44206999242305756,1.0748099982738495,-0.2961000055074692,0.772445984184742,-0.5303524732589722,1.6859999895095825,0.1428107467945665,-0.0860549807548523,-0.3206554912030697,-3.225749969482422,0.3409150093793869,0.8462500125169754,-0.03850200027227402,0.09086000919342041,0.7967450022697449,0.003182000480592251,-0.4991435073316097,-0.6712599843740463,-0.7839600145816803,-0.9839149713516235,0.04498250223696232,-0.6639899797737598
34,visualization,-0.08903700113296509,0.14673000574111938,-0.5492200255393982,0.012253999710083008,1.3905999660491943,0.2211800068616867,0.5741199851036072,-1.787500023841858,1.6181000471115112,-1.4301999807357788,-0.4490799903869629,0.7688999772071838,-0.9471499919891357,0.04839000105857849,0.06711000204086304,0.5129799842834473,-0.338809996843338,0.8793399930000305,0.9371600151062012,-0.10580000281333923,-0.8492799997329712,-1.3312000036239624,-1.1478999853134155,-0.02071099914610386,-0.5984100103378296
35,datawarehouse,-0.14065003395080566,0.5364099889993668,-0.18014899641275406,-0.9468800127506256,1.1160750091075897,-0.3979000002145767,-0.05776900053024292,-0.6466025114059448,1.525849997997284,0.13018799666315317,0.40974001586437225,-0.35625339159742,-2.6686999797821045,0.334975004196167,0.41150499880313873,-0.18371500074863434,0.3739349991083145,0.5229600071907043,0.14279949758201838,-0.3411400020122528,-0.8536949753761292,-1.1883000135421753,-0.2816384993493557,-0.2481749877333641,-0.3803199827671051
36,decisionmaking,-0.05475499480962753,0.5633399933576584,-0.46239499747753143,0.18355299532413483,0.3386150002479553,0.14375999569892883,1.215164989233017,-0.7824549823999405,-0.20529049960896373,-0.8621349930763245,0.04491799883544445,-0.06938000023365021,-4.091499924659729,0.3694799840450287,0.9714399874210358,0.1293799914419651,0.11478350311517715,-0.33088500425219536,0.16569749638438225,-0.9452950060367584,0.10058500617742538,0.31042999774217606,-0.14665550738573074,0.0729684978723526,-0.7973050177097321
37,devops,-0.5085899829864502,0.6057199835777283,-1.2932000160217285,-0.5274900197982788,0.4886600077152252,-0.6646199822425842,-0.17173999547958374,-1.468500018119812,1.5297000408172607,-0.7264299988746643,-0.6173499822616577,0.4728800058364868,-0.6166999936103821,-0.5655199885368347,0.831570029258728,-0.040759000927209854,0.2384900003671646,0.5918899774551392,1.3276000022888184,0.4671100080013275,0.06799100339412689,-0.25137999653816223,-1.0786000490188599,-0.8873100280761719,0.24015000462532043
38,digital,0.22856999933719635,-0.3437199890613556,-0.2709200084209442,-0.9040499925613403,1.7585999965667725,-0.28130999207496643,-0.11633999645709991,0.5313100218772888,1.6959999799728394,-0.6516600251197815,0.3476000130176544,-0.5614500045776367,-3.484299898147583,-0.12009000033140182,-0.0011937000090256333,0.3042699992656708,-0.011265999637544155,1.121000051498413,1.034500002861023,0.6725900173187256,-1.49590003490448,-1.419600009918213,-0.2981500029563904,-0.5086299777030945,-0.6192399859428406
39,drilling,-0.8642399907112122,1.0498000383377075,-0.6071699857711792,0.2496200054883957,0.32688000798225403,-0.028404999524354935,-0.1320600062608719,-2.262399911880493,1.4502999782562256,0.8487600088119507,0.6177700161933899,0.0732709988951683,-1.6426000595092773,-0.22705000638961792,1.410099983215332,-0.1424199938774109,0.18809999525547028,0.5778700113296509,1.1886999607086182,-0.35201001167297363,-0.32396000623703003,-0.04999300092458725,0.7371799945831299,-0.8847500085830688,0.3571299910545349
40,ecommerse,-0.040486499667167664,0.4936400055885315,-0.8322249799966812,-0.32927999645471573,0.9756550192832947,-0.5553900077939034,0.01906999945640564,-1.0851999819278717,1.6587499976158142,-0.25668345496524125,0.27653099969029427,-0.36423299089074135,-2.524600028991699,-0.2621149867773056,0.46128999441862106,0.14601999148726463,0.1999650076031685,0.4261949956417084,0.24703501164913177,0.6770199835300446,-0.6198399811983109,-1.0007850229740143,-0.4017815012484789,-0.906029999256134,0.09029899910092354
41,english,1.4045000076293945,-0.18005000054836273,0.3100999891757965,-0.7594799995422363,0.560920000076294,-0.5985199809074402,1.836300015449524,-0.3732199966907501,0.5224599838256836,0.3220199942588806,-0.7987599968910217,0.13697999715805054,-3.3610000610351562,-0.1049100011587143,1.0951000452041626,-0.28648999333381653,0.966949999332428,0.07817299664020538,-0.0483580008149147,0.02805599942803383,-0.5203099846839905,0.2607100009918213,-1.2024999856948853,-0.050742000341415405,-0.14088000357151031
42,excel,0.8576800227165222,0.41416001319885254,-0.47415000200271606,-0.20736999809741974,0.7102599740028381,-0.19889000058174133,0.05226700007915497,-0.6161500215530396,1.0139000415802002,-0.16865000128746033,-0.15197999775409698,-0.18223999440670013,-1.933899998664856,-0.38479000329971313,0.6112899780273438,0.38161998987197876,0.4743399918079376,0.7627999782562256,1.0384000539779663,-0.06880799680948257,-0.6244300007820129,-1.284500002861023,-0.5663800239562988,0.12397000193595886,-0.36201998591423035
43,exploration,-0.8146899938583374,0.036657001823186874,-0.8903099894523621,0.14340999722480774,0.4541099965572357,-0.09676600247621536,0.39028000831604004,-1.6490000486373901,1.63919997215271,-0.23899999260902405,0.8095200061798096,0.15668000280857086,-1.6829999685287476,0.8544700145721436,0.9100800156593323,0.20841999351978302,0.039698999375104904,1.0454000234603882,1.2654999494552612,0.4063299894332886,-0.48298999667167664,-0.6272199749946594,-0.8130800127983093,-0.41639000177383423,-0.05582699924707413
44,federaltaxlegislation,0.5512100060780843,0.9034799933433533,-1.382859965165456,-0.17781800838808218,0.6047966778278351,-1.1971766948699951,-0.6199900110562643,-1.3236766755580902,1.0990699927012126,0.21581166237592697,0.6533400118350983,-0.806683341662089,-3.1143666903177896,0.6533033351103464,1.009933332602183,-1.2185866832733154,-0.23657666643460593,0.4214930050075054,0.32586000363032025,-1.0328199863433838,0.005901999771595001,0.033318668603897095,-0.010871133456627527,-0.751039981842041,-0.6371866563955942
45,finance,0.15105000138282776,0.8340799808502197,-1.6154999732971191,-1.0750000476837158,1.0671000480651855,-0.8978899717330933,-0.4766699969768524,-0.8997799754142761,1.7791999578475952,-0.11403000354766846,0.11349999904632568,-0.07049000263214111,-3.017400026321411,0.32541999220848083,1.2741999626159668,-0.988099992275238,0.14576999843120575,0.357479989528656,-0.290039986371994,0.12059000134468079,-0.023127000778913498,-1.1607999801635742,-1.194000005722046,-0.5027599930763245,-0.6780999898910522
46,forecasting,-0.5215399861335754,-0.01142599992454052,-0.7168599963188171,-0.473470002412796,0.26238998770713806,0.3989500105381012,0.16103999316692352,-2.0631000995635986,1.0508999824523926,-0.6933000087738037,0.012821000069379807,0.8739699721336365,-0.7706500291824341,0.6734700202941895,1.1484999656677246,-0.05518399924039841,0.3373199999332428,0.7361099720001221,0.8477699756622314,-0.04310400038957596,-0.2882100045681,-0.5225099921226501,-0.4784199893474579,-0.30239999294281006,-0.9234499931335449
47,french,0.032345000654459,-0.2300499975681305,-0.23824000358581543,0.21445000171661377,-0.016902999952435493,-0.4038600027561188,1.23580002784729,-1.0787999629974365,0.5572999715805054,-0.3736400008201599,0.4890100061893463,-0.3296799957752228,-3.622499942779541,-0.7805299758911133,0.29899999499320984,-0.4367600083351135,0.8075399994850159,-0.23902000486850739,-0.6758900284767151,0.907729983329773,-0.15814000368118286,0.5248000025749207,-0.743910014629364,-1.037500023841858,0.5275800228118896
48,gis,0.011277000419795513,1.121500015258789,-0.7983700037002563,-0.27355000376701355,0.10277999937534332,-0.9727399945259094,-0.3648799955844879,0.04483199864625931,1.2481000423431396,0.1141199991106987,-0.25457999110221863,0.1063700020313263,-0.7755699753761292,-0.3401300013065338,0.7846500277519226,-0.28769999742507935,0.3910599946975708,0.1942799985408783,0.37839001417160034,0.41488000750541687,-0.6097599864006042,-0.24909000098705292,-0.5218799710273743,0.5258700251579285,0.02880300022661686
49,git,-0.18279999494552612,1.4321999549865723,-0.38710999488830566,1.368499994277954,-0.09499800205230713,0.1929599940776825,-1.3300000429153442,-0.09317900240421295,0.28951001167297363,1.6313999891281128,-0.13378000259399414,-0.6211199760437012,-1.9157999753952026,0.05073399841785431,-0.6699399948120117,-1.626099944114685,1.1258000135421753,-0.9736300110816956,-1.4982000589370728,0.0725879967212677,0.6203399896621704,0.8941299915313721,-1.1526999473571777,0.3518100082874298,0.6599100232124329
50,golang,-0.4708999991416931,0.19232000410556793,-0.16080999374389648,-0.8553799986839294,-0.602429986000061,-1.1003999710083008,-0.19221000373363495,-1.3725999593734741,0.750220000743866,-0.6332700252532959,-1.174299955368042,-0.1844799965620041,0.5184999704360962,-0.3103800117969513,0.6441799998283386,0.15578000247478485,1.2422000169754028,0.015897000208497047,0.8735899925231934,0.9966899752616882,-0.302729994058609,-0.3495199978351593,-0.8314800262451172,-0.8026700019836426,0.03447100147604942
51,adwords,0.8214300274848938,0.6564900279045105,-0.983269989490509,-0.22910000383853912,1.1450999975204468,-0.8349300026893616,-0.6711999773979187,-1.048699975013733,1.0887000560760498,-0.644349992275238,0.5370000004768372,-0.05448099970817566,-1.4735000133514404,-1.0388000011444092,0.4042699933052063,0.41975000500679016,0.10711000114679337,0.47145000100135803,1.0318000316619873,0.07730700075626373,-1.0124000310897827,-1.4190000295639038,-0.6297900080680847,-0.8648499846458435,-1.1848000288009644
52,googledatastudio,0.6417200167973837,0.3004746598502,0.20040023575226465,-0.45389000078042346,0.9390600124994913,-0.34617666403452557,0.29598067700862885,0.29519500335057575,1.2536866664886475,0.12844866265853247,0.5164566760261854,-0.40644365797440213,-3.1145333449045816,-0.26272666454315186,0.12674366993208727,0.32291332880655926,-0.0058836669971545534,0.6285266776879629,-0.4651069932927688,-0.45895667870839435,-0.7841099947690964,-1.343499978383382,-0.4568900018930435,-0.19754999379316965,-0.3690166473388672
53,governance,0.3120200037956238,0.4010300040245056,-1.6972999572753906,-0.541700005531311,0.8020099997520447,-0.9352999925613403,-0.28543999791145325,-1.562999963760376,1.593500018119812,-0.19845999777317047,-0.6088100075721741,0.06872399896383286,-2.2156999111175537,0.8130099773406982,0.5775899887084961,-0.11912000179290771,-0.6963800191879272,0.8232399821281433,0.6866700053215027,0.1367100030183792,-0.1383800059556961,-0.09416399896144867,-1.2753000259399414,-0.41262999176979065,-0.7640799880027771
54,groceryretail,-0.7744449973106384,0.6905550062656403,-0.016860008239746094,-0.8962600231170654,0.9563849866390228,-0.14464000426232815,-0.031139999628067017,-1.6579999327659607,0.996319979429245,0.2566436897031963,0.4283149987459183,-0.8094800263643265,-3.120550036430359,-0.21192650869488716,0.3264179900288582,-0.5226500108838081,1.0632850229740143,-0.6372999772429466,0.3578600063920021,0.05125000327825546,-0.2936549987643957,-1.4363999962806702,-0.16571649629622698,-0.2913785018026829,-0.18242000602185726
55,hadoop,-0.2175299972295761,0.3825100064277649,-1.0127999782562256,-0.1005999967455864,0.6210600137710571,-0.7545700073242188,-0.6492800116539001,-1.6279000043869019,2.090100049972534,-0.5318700075149536,-0.014050000347197056,0.5874000191688538,-1.159000039100647,-1.3515000343322754,0.27775999903678894,-0.4794900119304657,-0.14268000423908234,0.6669999957084656,1.3273999691009521,0.6453999876976013,-0.49074000120162964,-0.46349000930786133,-0.06122099980711937,-1.1456999778747559,-0.448060005903244
